# Solver information
# Time          	U_solver        	Ux_initial      	Ux_final        	Ux_iters        	Uy_initial      	Uy_final        	Uy_iters        	U_converged     	k_solver        	k_initial       	k_final         	k_iters         	k_converged     	omega_solver    	omega_initial   	omega_final     	omega_iters     	omega_converged 	p_solver        	p_initial       	p_final         	p_iters         	p_converged     
1568            	DILUPBiCGStab	1.12546690e-05	2.14359250e-09	1	1.65499860e-06	6.18663350e-09	1	false	DILUPBiCGStab	1.19513170e-05	2.42739660e-10	1	true	DILUPBiCGStab	1.98747020e-07	6.94226310e-11	1	true	GAMG	2.41505980e-06	2.24111910e-07	2	true
1569            	DILUPBiCGStab	1.12484510e-05	2.14103450e-09	1	1.65276990e-06	6.17521830e-09	1	false	DILUPBiCGStab	1.19458560e-05	2.42427130e-10	1	true	DILUPBiCGStab	1.98526150e-07	6.93266370e-11	1	true	GAMG	2.41243210e-06	2.23903680e-07	2	true
1570            	DILUPBiCGStab	1.12422350e-05	2.13848060e-09	1	1.65054220e-06	6.16381170e-09	1	false	DILUPBiCGStab	1.19404350e-05	2.42115020e-10	1	true	DILUPBiCGStab	1.98305620e-07	6.92308210e-11	1	true	GAMG	2.40980050e-06	2.23695770e-07	2	true
1571            	DILUPBiCGStab	1.12360220e-05	2.13593420e-09	1	1.64831500e-06	6.15241430e-09	1	false	DILUPBiCGStab	1.19350120e-05	2.41803360e-10	1	true	DILUPBiCGStab	1.98085430e-07	6.91351830e-11	1	true	GAMG	2.40717860e-06	2.23488160e-07	2	true
1572            	DILUPBiCGStab	1.12298110e-05	2.13339710e-09	1	1.64608800e-06	6.14102870e-09	1	false	DILUPBiCGStab	1.19295850e-05	2.41492130e-10	1	true	DILUPBiCGStab	1.97865570e-07	6.90397220e-11	1	true	GAMG	2.40456540e-06	2.23281000e-07	2	true
1573            	DILUPBiCGStab	1.12236030e-05	2.13086300e-09	1	1.64386160e-06	6.12965200e-09	1	false	DILUPBiCGStab	1.19241570e-05	2.41181330e-10	1	true	DILUPBiCGStab	1.97646050e-07	6.89444370e-11	1	true	GAMG	2.40194850e-06	2.23073790e-07	2	true
1574            	DILUPBiCGStab	1.12173980e-05	2.12833740e-09	1	1.64163620e-06	6.11828390e-09	1	false	DILUPBiCGStab	1.19187430e-05	2.40870970e-10	1	true	DILUPBiCGStab	1.97426860e-07	6.88493270e-11	1	true	GAMG	2.39932850e-06	2.22867030e-07	2	true
1575            	DILUPBiCGStab	1.12111950e-05	2.12583500e-09	1	1.63941120e-06	6.10692450e-09	1	false	DILUPBiCGStab	1.19133250e-05	2.40561050e-10	1	true	DILUPBiCGStab	1.97208010e-07	6.87543930e-11	1	true	GAMG	2.39670480e-06	2.22660470e-07	2	true
1576            	DILUPBiCGStab	1.12049940e-05	2.12333570e-09	1	1.63718650e-06	6.09558750e-09	1	false	DILUPBiCGStab	1.19079040e-05	2.40251560e-10	1	true	DILUPBiCGStab	1.96989490e-07	6.86596340e-11	1	true	GAMG	2.39407760e-06	2.22454170e-07	2	true
1577            	DILUPBiCGStab	1.11987960e-05	2.12084030e-09	1	1.63496220e-06	6.08426280e-09	1	false	DILUPBiCGStab	1.19024800e-05	2.39942500e-10	1	true	DILUPBiCGStab	1.96771300e-07	6.85650490e-11	1	true	GAMG	2.39144740e-06	2.22248000e-07	2	true
1578            	DILUPBiCGStab	1.11926030e-05	2.11834860e-09	1	1.63273830e-06	6.07294720e-09	1	false	DILUPBiCGStab	1.18970530e-05	2.39633880e-10	1	true	DILUPBiCGStab	1.96553440e-07	6.84706390e-11	1	true	GAMG	2.38881380e-06	2.22042150e-07	2	true
1579            	DILUPBiCGStab	1.11864120e-05	2.11585990e-09	1	1.63051480e-06	6.06164020e-09	1	false	DILUPBiCGStab	1.18916230e-05	2.39325690e-10	1	true	DILUPBiCGStab	1.96335910e-07	6.83764030e-11	1	true	GAMG	2.38617760e-06	2.21836590e-07	2	true
1580            	DILUPBiCGStab	1.11802250e-05	2.11337400e-09	1	1.62829170e-06	6.05034260e-09	1	false	DILUPBiCGStab	1.18862500e-05	2.39017920e-10	1	true	DILUPBiCGStab	1.96118710e-07	6.82823400e-11	1	true	GAMG	2.38355420e-06	2.21631070e-07	2	true
1581            	DILUPBiCGStab	1.11740420e-05	2.11089110e-09	1	1.62606900e-06	6.03905400e-09	1	false	DILUPBiCGStab	1.18809150e-05	2.38710590e-10	1	true	DILUPBiCGStab	1.95901850e-07	6.81884510e-11	1	true	GAMG	2.38095210e-06	2.21426060e-07	2	true
1582            	DILUPBiCGStab	1.11678610e-05	2.10841150e-09	1	1.62384680e-06	6.02777440e-09	1	false	DILUPBiCGStab	1.18755760e-05	2.38403680e-10	1	true	DILUPBiCGStab	1.95685310e-07	6.80947340e-11	1	true	GAMG	2.37834660e-06	2.21221150e-07	2	true
1583            	DILUPBiCGStab	1.11616820e-05	2.10593510e-09	1	1.62162500e-06	6.01650430e-09	1	false	DILUPBiCGStab	1.18702350e-05	2.38097210e-10	1	true	DILUPBiCGStab	1.95469100e-07	6.80011900e-11	1	true	GAMG	2.37573970e-06	2.21016530e-07	2	true
1584            	DILUPBiCGStab	1.11555110e-05	2.10346160e-09	1	1.61940370e-06	6.00524330e-09	1	false	DILUPBiCGStab	1.18648900e-05	2.37791160e-10	1	true	DILUPBiCGStab	1.95253220e-07	6.79078180e-11	1	true	GAMG	2.37313110e-06	2.20812300e-07	2	true
1585            	DILUPBiCGStab	1.11493440e-05	2.10099120e-09	1	1.61718300e-06	5.99399560e-09	1	false	DILUPBiCGStab	1.18595430e-05	2.37486200e-10	1	true	DILUPBiCGStab	1.95037660e-07	6.78146210e-11	1	true	GAMG	2.37051910e-06	2.21729050e-07	2	true
1586            	DILUPBiCGStab	1.11432190e-05	2.09839270e-09	1	1.61506700e-06	5.98362970e-09	1	false	DILUPBiCGStab	1.18541920e-05	2.37181350e-10	1	true	DILUPBiCGStab	1.94822440e-07	6.77215900e-11	1	true	GAMG	2.36763020e-06	2.20758770e-07	2	true
1587            	DILUPBiCGStab	1.11370520e-05	2.09597130e-09	1	1.61296090e-06	5.97177210e-09	1	false	DILUPBiCGStab	1.18488390e-05	2.36877040e-10	1	true	DILUPBiCGStab	1.94607530e-07	6.76287370e-11	1	true	GAMG	2.36516160e-06	2.20547570e-07	2	true
1588            	DILUPBiCGStab	1.11308790e-05	2.09355420e-09	1	1.61074090e-06	5.96038890e-09	1	false	DILUPBiCGStab	1.18434820e-05	2.36573170e-10	1	true	DILUPBiCGStab	1.94392960e-07	6.75360780e-11	1	true	GAMG	2.36275360e-06	2.20301810e-07	2	true
1589            	DILUPBiCGStab	1.11247070e-05	2.09113770e-09	1	1.60849450e-06	5.94903300e-09	1	false	DILUPBiCGStab	1.18382200e-05	2.36270070e-10	1	true	DILUPBiCGStab	1.94178710e-07	6.74435940e-11	1	true	GAMG	2.36012260e-06	2.20030430e-07	2	true
1590            	DILUPBiCGStab	1.11185400e-05	2.08871760e-09	1	1.60624110e-06	5.93778420e-09	1	false	DILUPBiCGStab	1.18329720e-05	2.35968010e-10	1	true	DILUPBiCGStab	1.93964780e-07	6.73512940e-11	1	true	GAMG	2.35737150e-06	2.19743850e-07	2	true
1591            	DILUPBiCGStab	1.11123770e-05	2.08628990e-09	1	1.60399380e-06	5.92670040e-09	1	false	DILUPBiCGStab	1.18277200e-05	2.35666470e-10	1	true	DILUPBiCGStab	1.93751180e-07	6.72591760e-11	1	true	GAMG	2.35461040e-06	2.19452530e-07	2	true
1592            	DILUPBiCGStab	1.11062220e-05	2.08385250e-09	1	1.60177980e-06	5.91566940e-09	1	false	DILUPBiCGStab	1.18224660e-05	2.35366130e-10	1	true	DILUPBiCGStab	1.93537890e-07	6.71672470e-11	1	true	GAMG	2.35191270e-06	2.20283750e-07	2	true
1593            	DILUPBiCGStab	1.11001120e-05	2.08127470e-09	1	1.59969410e-06	5.90550720e-09	1	false	DILUPBiCGStab	1.18172080e-05	2.35065640e-10	1	true	DILUPBiCGStab	1.93324940e-07	6.70755240e-11	1	true	GAMG	2.34904930e-06	2.19249410e-07	2	true
1594            	DILUPBiCGStab	1.10939640e-05	2.07886910e-09	1	1.59762850e-06	5.89383510e-09	1	false	DILUPBiCGStab	1.18119480e-05	2.34765430e-10	1	true	DILUPBiCGStab	1.93112300e-07	6.69839560e-11	1	true	GAMG	2.34667670e-06	2.18993620e-07	2	true
1595            	DILUPBiCGStab	1.10878140e-05	2.07646970e-09	1	1.59544840e-06	5.88263430e-09	1	false	DILUPBiCGStab	1.18066860e-05	2.34465540e-10	1	true	DILUPBiCGStab	1.92899980e-07	6.68925400e-11	1	true	GAMG	2.34440430e-06	2.18729340e-07	2	true
1596            	DILUPBiCGStab	1.10816680e-05	2.07406740e-09	1	1.59326180e-06	5.87145690e-09	1	false	DILUPBiCGStab	1.18015490e-05	2.34166740e-10	1	true	DILUPBiCGStab	1.92687990e-07	6.68012940e-11	1	true	GAMG	2.34190700e-06	2.19580560e-07	2	true
1597            	DILUPBiCGStab	1.10755650e-05	2.07152970e-09	1	1.59117610e-06	5.86122180e-09	1	false	DILUPBiCGStab	1.17964090e-05	2.33867790e-10	1	true	DILUPBiCGStab	1.92476310e-07	6.67102150e-11	1	true	GAMG	2.33899620e-06	2.18556450e-07	2	true
1598            	DILUPBiCGStab	1.10694230e-05	2.06916300e-09	1	1.58910390e-06	5.84960670e-09	1	false	DILUPBiCGStab	1.17912660e-05	2.33569150e-10	1	true	DILUPBiCGStab	1.92264950e-07	6.66193020e-11	1	true	GAMG	2.33645480e-06	2.18296210e-07	2	true
1599            	DILUPBiCGStab	1.10632790e-05	2.06679300e-09	1	1.58691730e-06	5.83853990e-09	1	false	DILUPBiCGStab	1.17861200e-05	2.33270970e-10	1	true	DILUPBiCGStab	1.92053920e-07	6.65285510e-11	1	true	GAMG	2.33401510e-06	2.18015180e-07	2	true
1600            	DILUPBiCGStab	1.10571400e-05	2.06441750e-09	1	1.58474540e-06	5.82752980e-09	1	false	DILUPBiCGStab	1.17809710e-05	2.32973890e-10	1	true	DILUPBiCGStab	1.91843200e-07	6.64379770e-11	1	true	GAMG	2.33140130e-06	2.18840770e-07	2	true
1601            	DILUPBiCGStab	1.10510440e-05	2.06190190e-09	1	1.58268320e-06	5.81744270e-09	1	false	DILUPBiCGStab	1.17759370e-05	2.32676680e-10	1	true	DILUPBiCGStab	1.91632800e-07	6.63475770e-11	1	true	GAMG	2.32843500e-06	2.17787910e-07	2	true
1602            	DILUPBiCGStab	1.10449120e-05	2.05956360e-09	1	1.58065800e-06	5.80592850e-09	1	false	DILUPBiCGStab	1.17709270e-05	2.32379800e-10	1	true	DILUPBiCGStab	1.91422710e-07	6.62573420e-11	1	true	GAMG	2.32587390e-06	2.17497990e-07	2	true
1603            	DILUPBiCGStab	1.10387780e-05	2.05722150e-09	1	1.57852260e-06	5.79490790e-09	1	false	DILUPBiCGStab	1.17659150e-05	2.32084090e-10	1	true	DILUPBiCGStab	1.91212940e-07	6.61672690e-11	1	true	GAMG	2.32351770e-06	2.18309290e-07	2	true
1604            	DILUPBiCGStab	1.10326930e-05	2.05473550e-09	1	1.57648170e-06	5.78475590e-09	1	false	DILUPBiCGStab	1.17609050e-05	2.31788220e-10	1	true	DILUPBiCGStab	1.91003490e-07	6.60773610e-11	1	true	GAMG	2.32076070e-06	2.17237960e-07	2	true
1605            	DILUPBiCGStab	1.10265760e-05	2.05241680e-09	1	1.57448810e-06	5.77316480e-09	1	false	DILUPBiCGStab	1.17560510e-05	2.31492690e-10	1	true	DILUPBiCGStab	1.90794350e-07	6.59876140e-11	1	true	GAMG	2.31832180e-06	2.16929130e-07	2	true
1606            	DILUPBiCGStab	1.10204580e-05	2.05008850e-09	1	1.57238850e-06	5.76210170e-09	1	false	DILUPBiCGStab	1.17511940e-05	2.31198180e-10	1	true	DILUPBiCGStab	1.90585520e-07	6.58980360e-11	1	true	GAMG	2.31597200e-06	2.17721380e-07	2	true
1607            	DILUPBiCGStab	1.10143840e-05	2.04761480e-09	1	1.57041130e-06	5.75195420e-09	1	false	DILUPBiCGStab	1.17464330e-05	2.30903530e-10	1	true	DILUPBiCGStab	1.90377010e-07	6.58086270e-11	1	true	GAMG	2.31318130e-06	2.16635660e-07	2	true
1608            	DILUPBiCGStab	1.10082750e-05	2.04530670e-09	1	1.56845350e-06	5.74041560e-09	1	false	DILUPBiCGStab	1.17417830e-05	2.30609220e-10	1	true	DILUPBiCGStab	1.90168820e-07	6.57193810e-11	1	true	GAMG	2.31071600e-06	2.16314560e-07	2	true
1609            	DILUPBiCGStab	1.10021660e-05	2.04298770e-09	1	1.56638730e-06	5.72942490e-09	1	false	DILUPBiCGStab	1.17373870e-05	2.30316380e-10	1	true	DILUPBiCGStab	1.89960930e-07	6.56302970e-11	1	true	GAMG	2.30836210e-06	2.17097080e-07	2	true
1610            	DILUPBiCGStab	1.09961020e-05	2.04052190e-09	1	1.56441580e-06	5.71934810e-09	1	false	DILUPBiCGStab	1.17330260e-05	2.30023830e-10	1	true	DILUPBiCGStab	1.89753360e-07	6.55413800e-11	1	true	GAMG	2.30559010e-06	2.16010730e-07	2	true
1611            	DILUPBiCGStab	1.09900020e-05	2.03822530e-09	1	1.56246540e-06	5.70786930e-09	1	false	DILUPBiCGStab	1.17286620e-05	2.29732260e-10	1	true	DILUPBiCGStab	1.89546090e-07	6.54526250e-11	1	true	GAMG	2.30314140e-06	2.16806980e-07	2	true
1612            	DILUPBiCGStab	1.09839410e-05	2.03578470e-09	1	1.56050180e-06	5.69777380e-09	1	false	DILUPBiCGStab	1.17242940e-05	2.29440450e-10	1	true	DILUPBiCGStab	1.89339150e-07	6.53640230e-11	1	true	GAMG	2.30055010e-06	2.15722490e-07	2	true
1613            	DILUPBiCGStab	1.09778430e-05	2.03350900e-09	1	1.55855650e-06	5.68625670e-09	1	false	DILUPBiCGStab	1.17199220e-05	2.29148960e-10	1	true	DILUPBiCGStab	1.89132510e-07	6.52755780e-11	1	true	GAMG	2.29817920e-06	2.15394920e-07	2	true
1614            	DILUPBiCGStab	1.09717440e-05	2.03122130e-09	1	1.55650860e-06	5.67560350e-09	1	false	DILUPBiCGStab	1.17155460e-05	2.28858600e-10	1	true	DILUPBiCGStab	1.88926180e-07	6.51872950e-11	1	true	GAMG	2.29583640e-06	2.16166740e-07	2	true
1615            	DILUPBiCGStab	1.09656910e-05	2.02878560e-09	1	1.55456740e-06	5.66619810e-09	1	false	DILUPBiCGStab	1.17111660e-05	2.28568780e-10	1	true	DILUPBiCGStab	1.88720160e-07	6.50991800e-11	1	true	GAMG	2.29301680e-06	2.15067430e-07	2	true
1616            	DILUPBiCGStab	1.09596030e-05	2.02651240e-09	1	1.55264650e-06	5.65544680e-09	1	false	DILUPBiCGStab	1.17067830e-05	2.28279990e-10	1	true	DILUPBiCGStab	1.88514440e-07	6.50112300e-11	1	true	GAMG	2.29050420e-06	2.15846590e-07	2	true
1617            	DILUPBiCGStab	1.09535530e-05	2.02409060e-09	1	1.55071410e-06	5.64609490e-09	1	false	DILUPBiCGStab	1.17023960e-05	2.27990960e-10	1	true	DILUPBiCGStab	1.88309040e-07	6.49234340e-11	1	true	GAMG	2.28786870e-06	2.14747480e-07	2	true
1618            	DILUPBiCGStab	1.09474680e-05	2.02183240e-09	1	1.54878870e-06	5.63531430e-09	1	false	DILUPBiCGStab	1.16980050e-05	2.27702900e-10	1	true	DILUPBiCGStab	1.88103940e-07	6.48357970e-11	1	true	GAMG	2.28546600e-06	2.15520640e-07	2	true
1619            	DILUPBiCGStab	1.09414210e-05	2.01942640e-09	1	1.54684560e-06	5.62590680e-09	1	false	DILUPBiCGStab	1.16936110e-05	2.27414600e-10	1	true	DILUPBiCGStab	1.87899150e-07	6.47483120e-11	1	true	GAMG	2.28286230e-06	2.14410570e-07	2	true
1620            	DILUPBiCGStab	1.09353380e-05	2.01718180e-09	1	1.54492980e-06	5.61508960e-09	1	false	DILUPBiCGStab	1.16892130e-05	2.27127270e-10	1	true	DILUPBiCGStab	1.87694660e-07	6.46609870e-11	1	true	GAMG	2.28043180e-06	2.15169270e-07	2	true
1621            	DILUPBiCGStab	1.09292950e-05	2.01478780e-09	1	1.54302320e-06	5.60568000e-09	1	false	DILUPBiCGStab	1.16848110e-05	2.26839740e-10	1	true	DILUPBiCGStab	1.87490490e-07	6.45738190e-11	1	true	GAMG	2.27779220e-06	2.14042930e-07	2	true
1622            	DILUPBiCGStab	1.09232160e-05	2.01255300e-09	1	1.54112820e-06	5.59488870e-09	1	false	DILUPBiCGStab	1.16804060e-05	2.26553200e-10	1	true	DILUPBiCGStab	1.87286610e-07	6.44868120e-11	1	true	GAMG	2.27533610e-06	2.14783750e-07	2	true
1623            	DILUPBiCGStab	1.09171850e-05	2.01016610e-09	1	1.53921740e-06	5.58551980e-09	1	false	DILUPBiCGStab	1.16759970e-05	2.26266460e-10	1	true	DILUPBiCGStab	1.87083050e-07	6.43999630e-11	1	true	GAMG	2.27269030e-06	2.13643840e-07	2	true
1624            	DILUPBiCGStab	1.09111220e-05	2.00793620e-09	1	1.53731830e-06	5.57484180e-09	1	false	DILUPBiCGStab	1.16715860e-05	2.25980730e-10	1	true	DILUPBiCGStab	1.86879780e-07	6.43132750e-11	1	true	GAMG	2.27023720e-06	2.14372140e-07	2	true
1625            	DILUPBiCGStab	1.09050990e-05	2.00555280e-09	1	1.53540600e-06	5.56556800e-09	1	false	DILUPBiCGStab	1.16671770e-05	2.25694800e-10	1	true	DILUPBiCGStab	1.86676820e-07	6.42267420e-11	1	true	GAMG	2.26760970e-06	2.13227560e-07	2	true
1626            	DILUPBiCGStab	1.08990420e-05	2.00332620e-09	1	1.53350860e-06	5.55490200e-09	1	false	DILUPBiCGStab	1.16627640e-05	2.25409890e-10	1	true	DILUPBiCGStab	1.86474160e-07	6.41403680e-11	1	true	GAMG	2.26517280e-06	2.13952910e-07	2	true
1627            	DILUPBiCGStab	1.08930270e-05	2.00094670e-09	1	1.53160020e-06	5.54563340e-09	1	false	DILUPBiCGStab	1.16583480e-05	2.25125420e-10	1	true	DILUPBiCGStab	1.86271800e-07	6.40541490e-11	1	true	GAMG	2.26256450e-06	2.13926950e-07	2	true
1628            	DILUPBiCGStab	1.08870160e-05	1.99858960e-09	1	1.52980140e-06	5.53585080e-09	1	false	DILUPBiCGStab	1.16539280e-05	2.24840680e-10	1	true	DILUPBiCGStab	1.86069750e-07	6.39680820e-11	1	true	GAMG	2.25992400e-06	2.12793280e-07	2	true
1629            	DILUPBiCGStab	1.08809650e-05	1.99639140e-09	1	1.52792620e-06	5.52516970e-09	1	false	DILUPBiCGStab	1.16495050e-05	2.24556840e-10	1	true	DILUPBiCGStab	1.85867990e-07	6.38821630e-11	1	true	GAMG	2.25772640e-06	2.13518720e-07	2	true
1630            	DILUPBiCGStab	1.08749530e-05	1.99403990e-09	1	1.52604200e-06	5.51589020e-09	1	false	DILUPBiCGStab	1.16450790e-05	2.24272790e-10	1	true	DILUPBiCGStab	1.85666540e-07	6.37963960e-11	1	true	GAMG	2.25523110e-06	2.12362770e-07	2	true
1631            	DILUPBiCGStab	1.08689070e-05	1.99184440e-09	1	1.52416890e-06	5.50525030e-09	1	false	DILUPBiCGStab	1.16406490e-05	2.23989750e-10	1	true	DILUPBiCGStab	1.85465380e-07	6.37107900e-11	1	true	GAMG	2.25281570e-06	2.13067680e-07	2	true
1632            	DILUPBiCGStab	1.08629020e-05	1.98949210e-09	1	1.52229210e-06	5.49605780e-09	1	false	DILUPBiCGStab	1.16362150e-05	2.23707200e-10	1	true	DILUPBiCGStab	1.85264530e-07	6.36253440e-11	1	true	GAMG	2.25020830e-06	2.13017170e-07	2	true
1633            	DILUPBiCGStab	1.08569010e-05	1.98715830e-09	1	1.52054360e-06	5.48637890e-09	1	false	DILUPBiCGStab	1.16317780e-05	2.23424410e-10	1	true	DILUPBiCGStab	1.85063980e-07	6.35400680e-11	1	true	GAMG	2.24753370e-06	2.11857890e-07	2	true
1634            	DILUPBiCGStab	1.08508620e-05	1.98497840e-09	1	1.51872350e-06	5.47587840e-09	1	false	DILUPBiCGStab	1.16273380e-05	2.23142540e-10	1	true	DILUPBiCGStab	1.84863720e-07	6.34549440e-11	1	true	GAMG	2.24531760e-06	2.12555320e-07	2	true
1635            	DILUPBiCGStab	1.08448620e-05	1.98264160e-09	1	1.51688110e-06	5.46675820e-09	1	false	DILUPBiCGStab	1.16228940e-05	2.22861600e-10	1	true	DILUPBiCGStab	1.84663760e-07	6.33699700e-11	1	true	GAMG	2.24285130e-06	2.12493760e-07	2	true
1636            	DILUPBiCGStab	1.08388680e-05	1.98032370e-09	1	1.51514440e-06	5.45710220e-09	1	false	DILUPBiCGStab	1.16184470e-05	2.22580460e-10	1	true	DILUPBiCGStab	1.84464100e-07	6.32851510e-11	1	true	GAMG	2.24023280e-06	2.11321180e-07	2	true
1637            	DILUPBiCGStab	1.08328340e-05	1.97816620e-09	1	1.51331540e-06	5.44656440e-09	1	false	DILUPBiCGStab	1.16139960e-05	2.22300260e-10	1	true	DILUPBiCGStab	1.84264730e-07	6.32004830e-11	1	true	GAMG	2.23802850e-06	2.12003730e-07	2	true
1638            	DILUPBiCGStab	1.08268410e-05	1.97585040e-09	1	1.51149410e-06	5.43743940e-09	1	false	DILUPBiCGStab	1.16095420e-05	2.22020510e-10	1	true	DILUPBiCGStab	1.84065660e-07	6.31159690e-11	1	true	GAMG	2.23555600e-06	2.11927750e-07	2	true
1639            	DILUPBiCGStab	1.08208530e-05	1.97356090e-09	1	1.50978060e-06	5.42780930e-09	1	false	DILUPBiCGStab	1.16050850e-05	2.21740540e-10	1	true	DILUPBiCGStab	1.83866890e-07	6.30316090e-11	1	true	GAMG	2.23292760e-06	2.10744050e-07	2	true
1640            	DILUPBiCGStab	1.08148360e-05	1.97142620e-09	1	1.50797850e-06	5.41731560e-09	1	false	DILUPBiCGStab	1.16006240e-05	2.21461500e-10	1	true	DILUPBiCGStab	1.83668410e-07	6.29473990e-11	1	true	GAMG	2.23070630e-06	2.11415270e-07	2	true
1641            	DILUPBiCGStab	1.08088610e-05	1.96913240e-09	1	1.50616100e-06	5.40823420e-09	1	false	DILUPBiCGStab	1.15961600e-05	2.21182920e-10	1	true	DILUPBiCGStab	1.83470220e-07	6.28633410e-11	1	true	GAMG	2.22823930e-06	2.11333540e-07	2	true
1642            	DILUPBiCGStab	1.08028910e-05	1.96685290e-09	1	1.50445270e-06	5.39864250e-09	1	false	DILUPBiCGStab	1.15916930e-05	2.20904760e-10	1	true	DILUPBiCGStab	1.83272330e-07	6.27794360e-11	1	true	GAMG	2.22562250e-06	2.11262240e-07	2	true
1643            	DILUPBiCGStab	1.07969220e-05	1.96458950e-09	1	1.50275360e-06	5.38902050e-09	1	false	DILUPBiCGStab	1.15872230e-05	2.20626290e-10	1	true	DILUPBiCGStab	1.83074730e-07	6.26956740e-11	1	true	GAMG	2.22316980e-06	2.10076970e-07	2	true
1644            	DILUPBiCGStab	1.07909140e-05	1.96247610e-09	1	1.50097580e-06	5.37851530e-09	1	false	DILUPBiCGStab	1.15827490e-05	2.20349200e-10	1	true	DILUPBiCGStab	1.82877430e-07	6.26120570e-11	1	true	GAMG	2.22102980e-06	2.10738170e-07	2	true
1645            	DILUPBiCGStab	1.07849460e-05	1.96020400e-09	1	1.49917160e-06	5.36941660e-09	1	false	DILUPBiCGStab	1.15782720e-05	2.20073610e-10	1	true	DILUPBiCGStab	1.82680420e-07	6.25285910e-11	1	true	GAMG	2.21856610e-06	2.10641670e-07	2	true
1646            	DILUPBiCGStab	1.07789850e-05	1.95794450e-09	1	1.49747980e-06	5.35983460e-09	1	false	DILUPBiCGStab	1.15737920e-05	2.19798460e-10	1	true	DILUPBiCGStab	1.82483690e-07	6.24452820e-11	1	true	GAMG	2.21589260e-06	2.10550820e-07	2	true
1647            	DILUPBiCGStab	1.07730240e-05	1.95569840e-09	1	1.49581620e-06	5.35025010e-09	1	false	DILUPBiCGStab	1.15693080e-05	2.19523350e-10	1	true	DILUPBiCGStab	1.82287270e-07	6.23621210e-11	1	true	GAMG	2.21337710e-06	2.09344690e-07	2	true
1648            	DILUPBiCGStab	1.07670260e-05	1.95359870e-09	1	1.49405240e-06	5.33980330e-09	1	false	DILUPBiCGStab	1.15648220e-05	2.19251160e-10	1	true	DILUPBiCGStab	1.82091120e-07	6.22791050e-11	1	true	GAMG	2.21129150e-06	2.09984010e-07	2	true
1649            	DILUPBiCGStab	1.07610720e-05	1.95133740e-09	1	1.49226540e-06	5.33075820e-09	1	false	DILUPBiCGStab	1.15603320e-05	2.18979470e-10	1	true	DILUPBiCGStab	1.81895280e-07	6.21962410e-11	1	true	GAMG	2.20897060e-06	2.09870180e-07	2	true
1650            	DILUPBiCGStab	1.07551260e-05	1.94908680e-09	1	1.49059000e-06	5.32121820e-09	1	false	DILUPBiCGStab	1.15558390e-05	2.18708230e-10	1	true	DILUPBiCGStab	1.81699710e-07	6.21135320e-11	1	true	GAMG	2.20645350e-06	2.09767390e-07	2	true
1651            	DILUPBiCGStab	1.07491810e-05	1.94684760e-09	1	1.48892890e-06	5.31169170e-09	1	false	DILUPBiCGStab	1.15513430e-05	2.18437320e-10	1	true	DILUPBiCGStab	1.81504440e-07	6.20309660e-11	1	true	GAMG	2.20410840e-06	2.09669160e-07	2	true
1652            	DILUPBiCGStab	1.07432370e-05	1.94462120e-09	1	1.48728170e-06	5.30221320e-09	1	false	DILUPBiCGStab	1.15468440e-05	2.18166070e-10	1	true	DILUPBiCGStab	1.81309460e-07	6.19485390e-11	1	true	GAMG	2.20186110e-06	2.08453320e-07	2	true
1653            	DILUPBiCGStab	1.07372540e-05	1.94254090e-09	1	1.48553430e-06	5.29185880e-09	1	false	DILUPBiCGStab	1.15423500e-05	2.17895900e-10	1	true	DILUPBiCGStab	1.81114770e-07	6.18662540e-11	1	true	GAMG	2.19986150e-06	2.09079760e-07	2	true
1654            	DILUPBiCGStab	1.07313130e-05	1.94029880e-09	1	1.48376280e-06	5.28292240e-09	1	false	DILUPBiCGStab	1.15378620e-05	2.17626680e-10	1	true	DILUPBiCGStab	1.80920360e-07	6.17841210e-11	1	true	GAMG	2.19752540e-06	2.08954270e-07	2	true
1655            	DILUPBiCGStab	1.07253830e-05	1.93806530e-09	1	1.48211320e-06	5.27353070e-09	1	false	DILUPBiCGStab	1.15333710e-05	2.17357910e-10	1	true	DILUPBiCGStab	1.80726240e-07	6.17021440e-11	1	true	GAMG	2.19496890e-06	2.08839510e-07	2	true
1656            	DILUPBiCGStab	1.07194610e-05	1.93584200e-09	1	1.48049690e-06	5.26415020e-09	1	false	DILUPBiCGStab	1.15288760e-05	2.17089500e-10	1	true	DILUPBiCGStab	1.80532400e-07	6.16203120e-11	1	true	GAMG	2.19258800e-06	2.08730950e-07	2	true
1657            	DILUPBiCGStab	1.07135400e-05	1.93363210e-09	1	1.47887790e-06	5.25473980e-09	1	false	DILUPBiCGStab	1.15243790e-05	2.16821380e-10	1	true	DILUPBiCGStab	1.80338850e-07	6.15386200e-11	1	true	GAMG	2.19032050e-06	2.08619650e-07	2	true
1658            	DILUPBiCGStab	1.07076180e-05	1.93143530e-09	1	1.47724710e-06	5.24527700e-09	1	false	DILUPBiCGStab	1.15198790e-05	2.16552920e-10	1	true	DILUPBiCGStab	1.80145590e-07	6.14570650e-11	1	true	GAMG	2.18808050e-06	2.07388790e-07	2	true
1659            	DILUPBiCGStab	1.07016600e-05	1.92938240e-09	1	1.47551200e-06	5.23495770e-09	1	false	DILUPBiCGStab	1.15153750e-05	2.16285380e-10	1	true	DILUPBiCGStab	1.79952610e-07	6.13756530e-11	1	true	GAMG	2.18603520e-06	2.07994820e-07	2	true
