# Solver information
# Time          	U_solver        	Ux_initial      	Ux_final        	Ux_iters        	Uy_initial      	Uy_final        	Uy_iters        	U_converged     	nuTilda_solver  	nuTilda_initial 	nuTilda_final   	nuTilda_iters   	nuTilda_converged	p_solver        	p_initial       	p_final         	p_iters         	p_converged     
9091            	DILUPBiCGStab	1.10088660e-05	7.45463920e-09	1	1.37558190e-05	3.30453360e-09	2	false	DILUPBiCGStab	2.24149430e-05	3.72989510e-09	1	true	GAMG	2.83742690e-05	6.78581990e-07	1	true
9092            	DILUPBiCGStab	1.16151300e-05	7.34672860e-09	1	1.43070480e-05	3.29825630e-09	2	false	DILUPBiCGStab	2.27025180e-05	3.62705990e-09	1	true	GAMG	2.77323940e-05	6.86899290e-07	1	true
9093            	DILUPBiCGStab	1.10076670e-05	7.45411700e-09	1	1.37549450e-05	3.30432510e-09	2	false	DILUPBiCGStab	2.24088050e-05	3.72838770e-09	1	true	GAMG	2.83742430e-05	6.78527070e-07	1	true
9094            	DILUPBiCGStab	1.16138930e-05	7.34624340e-09	1	1.43061400e-05	3.29804860e-09	2	false	DILUPBiCGStab	2.26963340e-05	3.62556980e-09	1	true	GAMG	2.77323450e-05	6.86843280e-07	1	true
9095            	DILUPBiCGStab	1.10064680e-05	7.45359480e-09	1	1.37540710e-05	3.30411670e-09	2	false	DILUPBiCGStab	2.24026690e-05	3.72688110e-09	1	true	GAMG	2.83742160e-05	6.78472130e-07	1	true
9096            	DILUPBiCGStab	1.16126560e-05	7.34575810e-09	1	1.43052320e-05	3.29784100e-09	2	false	DILUPBiCGStab	2.26901530e-05	3.62408060e-09	1	true	GAMG	2.77322960e-05	6.86787280e-07	1	true
9097            	DILUPBiCGStab	1.10052690e-05	7.45307250e-09	1	1.37531970e-05	3.30390830e-09	2	false	DILUPBiCGStab	2.23965350e-05	3.72537540e-09	1	true	GAMG	2.83741900e-05	6.78417250e-07	1	true
9098            	DILUPBiCGStab	1.16114190e-05	7.34527280e-09	1	1.43043240e-05	3.29763340e-09	2	false	DILUPBiCGStab	2.26839740e-05	3.62259230e-09	1	true	GAMG	2.77322470e-05	6.86731290e-07	1	true
9099            	DILUPBiCGStab	1.10040710e-05	7.45255030e-09	1	1.37523240e-05	3.30370000e-09	2	false	DILUPBiCGStab	2.23904040e-05	3.72387060e-09	1	true	GAMG	2.83741630e-05	6.78362420e-07	1	true
9100            	DILUPBiCGStab	1.16101830e-05	7.34478750e-09	1	1.43034170e-05	3.29742600e-09	2	false	DILUPBiCGStab	2.26777970e-05	3.62110480e-09	1	true	GAMG	2.77321980e-05	6.86675320e-07	1	true
9101            	DILUPBiCGStab	1.10028730e-05	7.45202810e-09	1	1.37514510e-05	3.30349170e-09	2	false	DILUPBiCGStab	2.23842760e-05	3.72236660e-09	1	true	GAMG	2.83741360e-05	6.78307610e-07	1	true
9102            	DILUPBiCGStab	1.16089470e-05	7.34430220e-09	1	1.43025100e-05	3.29721860e-09	2	false	DILUPBiCGStab	2.26716230e-05	3.61961820e-09	1	true	GAMG	2.77321480e-05	6.86619320e-07	1	true
9103            	DILUPBiCGStab	1.10016760e-05	7.45150580e-09	1	1.37505780e-05	3.30328360e-09	2	false	DILUPBiCGStab	2.23781500e-05	3.72086360e-09	1	true	GAMG	2.83741100e-05	6.78252820e-07	1	true
9104            	DILUPBiCGStab	1.16077130e-05	7.34381740e-09	1	1.43016030e-05	3.29701120e-09	2	false	DILUPBiCGStab	2.26654510e-05	3.61813250e-09	1	true	GAMG	2.77320990e-05	6.86563350e-07	1	true
9105            	DILUPBiCGStab	1.10004800e-05	7.45098360e-09	1	1.37497060e-05	3.30307540e-09	2	false	DILUPBiCGStab	2.23720260e-05	3.71936140e-09	1	true	GAMG	2.83740830e-05	6.78198040e-07	1	true
9106            	DILUPBiCGStab	1.16064790e-05	7.34333260e-09	1	1.43006960e-05	3.29680390e-09	2	false	DILUPBiCGStab	2.26592820e-05	3.61664770e-09	1	true	GAMG	2.77320500e-05	6.86507390e-07	1	true
9107            	DILUPBiCGStab	1.09992840e-05	7.45046140e-09	1	1.37488330e-05	3.30286740e-09	2	false	DILUPBiCGStab	2.23659050e-05	3.71786010e-09	1	true	GAMG	2.83740570e-05	6.78143240e-07	1	true
9108            	DILUPBiCGStab	1.16052440e-05	7.34284770e-09	1	1.42997900e-05	3.29659670e-09	2	false	DILUPBiCGStab	2.26531160e-05	3.61516370e-09	1	true	GAMG	2.77320010e-05	6.86451410e-07	1	true
9109            	DILUPBiCGStab	1.09980880e-05	7.44993920e-09	1	1.37479610e-05	3.30265940e-09	2	false	DILUPBiCGStab	2.23597860e-05	3.71635970e-09	1	true	GAMG	2.83740300e-05	6.78088540e-07	1	true
9110            	DILUPBiCGStab	1.16040100e-05	7.34236290e-09	1	1.42988840e-05	3.29638960e-09	2	false	DILUPBiCGStab	2.26469510e-05	3.61368070e-09	1	true	GAMG	2.77319520e-05	6.86395470e-07	1	true
9111            	DILUPBiCGStab	1.09968920e-05	7.44941690e-09	1	1.37470890e-05	3.30245150e-09	2	false	DILUPBiCGStab	2.23536700e-05	3.71486020e-09	1	true	GAMG	2.83740030e-05	6.78033790e-07	1	true
9112            	DILUPBiCGStab	1.16027760e-05	7.34187810e-09	1	1.42979780e-05	3.29618250e-09	2	false	DILUPBiCGStab	2.26407900e-05	3.61219840e-09	1	true	GAMG	2.77319030e-05	6.86339540e-07	1	true
9113            	DILUPBiCGStab	1.09956960e-05	7.44889470e-09	1	1.37462180e-05	3.30224360e-09	2	false	DILUPBiCGStab	2.23475560e-05	3.71336150e-09	1	true	GAMG	2.83739760e-05	6.77979010e-07	1	true
9114            	DILUPBiCGStab	1.16015430e-05	7.34139330e-09	1	1.42970720e-05	3.29597550e-09	2	false	DILUPBiCGStab	2.26346300e-05	3.61071710e-09	1	true	GAMG	2.77318540e-05	6.86283680e-07	1	true
9115            	DILUPBiCGStab	1.09945010e-05	7.44837250e-09	1	1.37453470e-05	3.30203580e-09	2	false	DILUPBiCGStab	2.23414440e-05	3.71186380e-09	1	true	GAMG	2.83739500e-05	6.77924320e-07	1	true
9116            	DILUPBiCGStab	1.16003090e-05	7.34090840e-09	1	1.42961670e-05	3.29576860e-09	2	false	DILUPBiCGStab	2.26284730e-05	3.60923660e-09	1	true	GAMG	2.77318050e-05	6.86227770e-07	1	true
9117            	DILUPBiCGStab	1.09933050e-05	7.44785020e-09	1	1.37444760e-05	3.30182810e-09	2	false	DILUPBiCGStab	2.23353350e-05	3.71036690e-09	1	true	GAMG	2.83739230e-05	6.77869620e-07	1	true
9118            	DILUPBiCGStab	1.15990760e-05	7.34042360e-09	1	1.42952620e-05	3.29556170e-09	2	false	DILUPBiCGStab	2.26223190e-05	3.60775700e-09	1	true	GAMG	2.77317560e-05	6.86171910e-07	1	true
9119            	DILUPBiCGStab	1.09921100e-05	7.44732800e-09	1	1.37436060e-05	3.30162040e-09	2	false	DILUPBiCGStab	2.23292290e-05	3.70887080e-09	1	true	GAMG	2.83738960e-05	6.77814910e-07	1	true
9120            	DILUPBiCGStab	1.15978430e-05	7.33993870e-09	1	1.42943580e-05	3.29535490e-09	2	false	DILUPBiCGStab	2.26161670e-05	3.60627830e-09	1	true	GAMG	2.77317070e-05	6.86116050e-07	1	true
9121            	DILUPBiCGStab	1.09909150e-05	7.44680580e-09	1	1.37427360e-05	3.30141280e-09	2	false	DILUPBiCGStab	2.23231240e-05	3.70737570e-09	1	true	GAMG	2.83738690e-05	6.77760270e-07	1	true
9122            	DILUPBiCGStab	1.15966100e-05	7.33945380e-09	1	1.42934530e-05	3.29514820e-09	2	false	DILUPBiCGStab	2.26100170e-05	3.60480040e-09	1	true	GAMG	2.77316580e-05	6.86060260e-07	1	true
9123            	DILUPBiCGStab	1.09897200e-05	7.44628560e-09	1	1.37418660e-05	3.30120530e-09	2	false	DILUPBiCGStab	2.23170230e-05	3.70588140e-09	1	true	GAMG	2.83738420e-05	6.77705600e-07	1	true
9124            	DILUPBiCGStab	1.15953770e-05	7.33896880e-09	1	1.42925490e-05	3.29494150e-09	2	false	DILUPBiCGStab	2.26038700e-05	3.60332340e-09	1	true	GAMG	2.77316090e-05	6.86004410e-07	1	true
9125            	DILUPBiCGStab	1.09885260e-05	7.44576580e-09	1	1.37409960e-05	3.30099780e-09	2	false	DILUPBiCGStab	2.23109230e-05	3.70438800e-09	1	true	GAMG	2.83738150e-05	6.77650920e-07	1	true
9126            	DILUPBiCGStab	1.15941450e-05	7.33848390e-09	1	1.42916450e-05	3.29473490e-09	2	false	DILUPBiCGStab	2.25977260e-05	3.60184730e-09	1	true	GAMG	2.77315600e-05	6.85948580e-07	1	true
9127            	DILUPBiCGStab	1.09873310e-05	7.44524610e-09	1	1.37401270e-05	3.30079040e-09	2	false	DILUPBiCGStab	2.23048260e-05	3.70289550e-09	1	true	GAMG	2.83737890e-05	6.77596320e-07	1	true
9128            	DILUPBiCGStab	1.15929120e-05	7.33799890e-09	1	1.42907420e-05	3.29452840e-09	2	false	DILUPBiCGStab	2.25915840e-05	3.60037200e-09	1	true	GAMG	2.77315110e-05	6.85892840e-07	1	true
9129            	DILUPBiCGStab	1.09861380e-05	7.44472640e-09	1	1.37392580e-05	3.30058310e-09	2	false	DILUPBiCGStab	2.22987320e-05	3.70140380e-09	1	true	GAMG	2.83737620e-05	6.77541710e-07	1	true
9130            	DILUPBiCGStab	1.15916820e-05	7.33751390e-09	1	1.42898390e-05	3.29432190e-09	2	false	DILUPBiCGStab	2.25854440e-05	3.59889760e-09	1	true	GAMG	2.77314620e-05	6.85837070e-07	1	true
9131            	DILUPBiCGStab	1.09849450e-05	7.44420760e-09	1	1.37383900e-05	3.30037580e-09	2	false	DILUPBiCGStab	2.22926400e-05	3.69991310e-09	1	true	GAMG	2.83737350e-05	6.77487100e-07	1	true
9132            	DILUPBiCGStab	1.15904520e-05	7.33702890e-09	1	1.42889360e-05	3.29411550e-09	2	false	DILUPBiCGStab	2.25793070e-05	3.59742400e-09	1	true	GAMG	2.77314130e-05	6.85781310e-07	1	true
9133            	DILUPBiCGStab	1.09837530e-05	7.44368890e-09	1	1.37375210e-05	3.30016860e-09	2	false	DILUPBiCGStab	2.22865510e-05	3.69842320e-09	1	true	GAMG	2.83737080e-05	6.77432580e-07	1	true
9134            	DILUPBiCGStab	1.15892220e-05	7.33654390e-09	1	1.42880330e-05	3.29390920e-09	2	false	DILUPBiCGStab	2.25731720e-05	3.59595130e-09	1	true	GAMG	2.77313640e-05	6.85725560e-07	1	true
9135            	DILUPBiCGStab	1.09825610e-05	7.44317010e-09	1	1.37366530e-05	3.29996150e-09	2	false	DILUPBiCGStab	2.22804640e-05	3.69693410e-09	1	true	GAMG	2.83736810e-05	6.77377970e-07	1	true
9136            	DILUPBiCGStab	1.15879920e-05	7.33605890e-09	1	1.42871310e-05	3.29370290e-09	2	false	DILUPBiCGStab	2.25670400e-05	3.59447950e-09	1	true	GAMG	2.77313150e-05	6.85669880e-07	1	true
9137            	DILUPBiCGStab	1.09813700e-05	7.44265140e-09	1	1.37357850e-05	3.29975440e-09	2	false	DILUPBiCGStab	2.22743790e-05	3.69544590e-09	1	true	GAMG	2.83736530e-05	6.77323470e-07	1	true
9138            	DILUPBiCGStab	1.15867620e-05	7.33557380e-09	1	1.42862280e-05	3.29349670e-09	2	false	DILUPBiCGStab	2.25609100e-05	3.59300860e-09	1	true	GAMG	2.77312660e-05	6.85614150e-07	1	true
9139            	DILUPBiCGStab	1.09801780e-05	7.44213260e-09	1	1.37349180e-05	3.29954740e-09	2	false	DILUPBiCGStab	2.22682970e-05	3.69395860e-09	1	true	GAMG	2.83736260e-05	6.77268980e-07	1	true
9140            	DILUPBiCGStab	1.15855330e-05	7.33508870e-09	1	1.42853270e-05	3.29329060e-09	2	false	DILUPBiCGStab	2.25547830e-05	3.59153850e-09	1	true	GAMG	2.77312170e-05	6.85558450e-07	1	true
9141            	DILUPBiCGStab	1.09789870e-05	7.44161390e-09	1	1.37340500e-05	3.29934050e-09	2	false	DILUPBiCGStab	2.22622170e-05	3.69247220e-09	1	true	GAMG	2.83735990e-05	6.77214500e-07	1	true
9142            	DILUPBiCGStab	1.15843030e-05	7.33460360e-09	1	1.42844250e-05	3.29308450e-09	2	false	DILUPBiCGStab	2.25486580e-05	3.59006920e-09	1	true	GAMG	2.77311680e-05	6.85502780e-07	1	true
9143            	DILUPBiCGStab	1.09777950e-05	7.44109510e-09	1	1.37331830e-05	3.29913360e-09	2	false	DILUPBiCGStab	2.22561400e-05	3.69098670e-09	1	true	GAMG	2.83735720e-05	6.77160060e-07	1	true
9144            	DILUPBiCGStab	1.15830740e-05	7.33411850e-09	1	1.42835240e-05	3.29287850e-09	2	false	DILUPBiCGStab	2.25425350e-05	3.58860090e-09	1	true	GAMG	2.77311190e-05	6.85447120e-07	1	true
9145            	DILUPBiCGStab	1.09766040e-05	7.44057640e-09	1	1.37323160e-05	3.29892680e-09	2	false	DILUPBiCGStab	2.22500650e-05	3.68950200e-09	1	true	GAMG	2.83735450e-05	6.77105650e-07	1	true
9146            	DILUPBiCGStab	1.15818450e-05	7.33363330e-09	1	1.42826230e-05	3.29267260e-09	2	false	DILUPBiCGStab	2.25364150e-05	3.58713340e-09	1	true	GAMG	2.77310720e-05	6.85391540e-07	1	true
9147            	DILUPBiCGStab	1.09754130e-05	7.44005760e-09	1	1.37314500e-05	3.29872000e-09	2	false	DILUPBiCGStab	2.22439920e-05	3.68801810e-09	1	true	GAMG	2.83735180e-05	6.77051250e-07	1	true
9148            	DILUPBiCGStab	1.15806170e-05	7.33314820e-09	1	1.42817220e-05	3.29246670e-09	2	false	DILUPBiCGStab	2.25302980e-05	3.58566670e-09	1	true	GAMG	2.77310250e-05	6.85336050e-07	1	true
9149            	DILUPBiCGStab	1.09742230e-05	7.43953880e-09	1	1.37305840e-05	3.29851330e-09	2	false	DILUPBiCGStab	2.22379220e-05	3.68653520e-09	1	true	GAMG	2.83734900e-05	6.76996790e-07	1	true
9150            	DILUPBiCGStab	1.15793880e-05	7.33266310e-09	1	1.42808220e-05	3.29226090e-09	2	false	DILUPBiCGStab	2.25241820e-05	3.58420090e-09	1	true	GAMG	2.77309780e-05	6.85280550e-07	1	true
9151            	DILUPBiCGStab	1.09730320e-05	7.43902010e-09	1	1.37297180e-05	3.29830670e-09	2	false	DILUPBiCGStab	2.22318540e-05	3.68505300e-09	1	true	GAMG	2.83734630e-05	6.76942460e-07	1	true
9152            	DILUPBiCGStab	1.15781600e-05	7.33217800e-09	1	1.42799220e-05	3.29205520e-09	2	false	DILUPBiCGStab	2.25180710e-05	3.58273610e-09	1	true	GAMG	2.77309320e-05	6.85225030e-07	1	true
9153            	DILUPBiCGStab	1.09718430e-05	7.43850130e-09	1	1.37288520e-05	3.29810020e-09	2	false	DILUPBiCGStab	2.22257920e-05	3.68357220e-09	1	true	GAMG	2.83734360e-05	6.76888040e-07	1	true
9154            	DILUPBiCGStab	1.15769330e-05	7.33169290e-09	1	1.42790220e-05	3.29184950e-09	2	false	DILUPBiCGStab	2.25119640e-05	3.58127250e-09	1	true	GAMG	2.77308850e-05	6.85169600e-07	1	true
9155            	DILUPBiCGStab	1.09706550e-05	7.43798250e-09	1	1.37279870e-05	3.29789370e-09	2	false	DILUPBiCGStab	2.22197330e-05	3.68209230e-09	1	true	GAMG	2.83734080e-05	6.76833760e-07	1	true
9156            	DILUPBiCGStab	1.15757080e-05	7.33120770e-09	1	1.42781230e-05	3.29164390e-09	2	false	DILUPBiCGStab	2.25058600e-05	3.57980970e-09	1	true	GAMG	2.77308390e-05	6.85114120e-07	1	true
9157            	DILUPBiCGStab	1.09694670e-05	7.43746370e-09	1	1.37271210e-05	3.29768720e-09	2	false	DILUPBiCGStab	2.22136770e-05	3.68061330e-09	1	true	GAMG	2.83733810e-05	6.76779340e-07	1	true
9158            	DILUPBiCGStab	1.15744820e-05	7.33072250e-09	1	1.42772240e-05	3.29143830e-09	2	false	DILUPBiCGStab	2.24997590e-05	3.57834780e-09	1	true	GAMG	2.77307930e-05	6.85058600e-07	1	true
9159            	DILUPBiCGStab	1.09682790e-05	7.43694500e-09	1	1.37262570e-05	3.29748090e-09	2	false	DILUPBiCGStab	2.22076220e-05	3.67913510e-09	1	true	GAMG	2.83733540e-05	6.76725120e-07	1	true
9160            	DILUPBiCGStab	1.15732560e-05	7.33023730e-09	1	1.42763250e-05	3.29123290e-09	2	false	DILUPBiCGStab	2.24936590e-05	3.57688680e-09	1	true	GAMG	2.77307470e-05	6.85003210e-07	1	true
9161            	DILUPBiCGStab	1.09670910e-05	7.43642620e-09	1	1.37253920e-05	3.29727460e-09	2	false	DILUPBiCGStab	2.22015700e-05	3.67765790e-09	1	true	GAMG	2.83733260e-05	6.76670740e-07	1	true
9162            	DILUPBiCGStab	1.15720310e-05	7.32975210e-09	1	1.42754260e-05	3.29102750e-09	2	false	DILUPBiCGStab	2.24875630e-05	3.57542670e-09	1	true	GAMG	2.77307020e-05	6.84947860e-07	1	true
9163            	DILUPBiCGStab	1.09659040e-05	7.43590740e-09	1	1.37245280e-05	3.29706840e-09	2	false	DILUPBiCGStab	2.21955210e-05	3.67618150e-09	1	true	GAMG	2.83732990e-05	6.76616450e-07	1	true
9164            	DILUPBiCGStab	1.15708060e-05	7.32926690e-09	1	1.42745280e-05	3.29082210e-09	2	false	DILUPBiCGStab	2.24814680e-05	3.57396750e-09	1	true	GAMG	2.77306560e-05	6.84892400e-07	1	true
9165            	DILUPBiCGStab	1.09647170e-05	7.43538860e-09	1	1.37236640e-05	3.29686220e-09	2	false	DILUPBiCGStab	2.21894740e-05	3.67470600e-09	1	true	GAMG	2.83732710e-05	6.76562180e-07	1	true
9166            	DILUPBiCGStab	1.15695810e-05	7.32878160e-09	1	1.42736300e-05	3.29061690e-09	2	false	DILUPBiCGStab	2.24753760e-05	3.57250920e-09	1	true	GAMG	2.77306100e-05	6.84837010e-07	1	true
9167            	DILUPBiCGStab	1.09635300e-05	7.43486980e-09	1	1.37228000e-05	3.29665610e-09	2	false	DILUPBiCGStab	2.21834290e-05	3.67323150e-09	1	true	GAMG	2.83732440e-05	6.76508010e-07	1	true
9168            	DILUPBiCGStab	1.15683560e-05	7.32829630e-09	1	1.42727320e-05	3.29041170e-09	2	false	DILUPBiCGStab	2.24692870e-05	3.57105170e-09	1	true	GAMG	2.77305640e-05	6.84781640e-07	1	true
9169            	DILUPBiCGStab	1.09623430e-05	7.43435110e-09	1	1.37219360e-05	3.29645000e-09	2	false	DILUPBiCGStab	2.21773870e-05	3.67175780e-09	1	true	GAMG	2.83732170e-05	6.76453770e-07	1	true
9170            	DILUPBiCGStab	1.15671320e-05	7.32781100e-09	1	1.42718350e-05	3.29020650e-09	2	false	DILUPBiCGStab	2.24631990e-05	3.56959510e-09	1	true	GAMG	2.77305180e-05	6.84726250e-07	1	true
9171            	DILUPBiCGStab	1.09611570e-05	7.43383230e-09	1	1.37210730e-05	3.29624410e-09	2	false	DILUPBiCGStab	2.21713470e-05	3.67028500e-09	1	true	GAMG	2.83731890e-05	6.76399580e-07	1	true
9172            	DILUPBiCGStab	1.15659080e-05	7.32732570e-09	1	1.42709370e-05	3.29000150e-09	2	false	DILUPBiCGStab	2.24571150e-05	3.56813940e-09	1	true	GAMG	2.77304730e-05	6.84670940e-07	1	true
9173            	DILUPBiCGStab	1.09599700e-05	7.43331350e-09	1	1.37202100e-05	3.29603810e-09	2	false	DILUPBiCGStab	2.21653090e-05	3.66881310e-09	1	true	GAMG	2.83731610e-05	6.76345360e-07	1	true
9174            	DILUPBiCGStab	1.15646840e-05	7.32684040e-09	1	1.42700400e-05	3.28979650e-09	2	false	DILUPBiCGStab	2.24510320e-05	3.56668460e-09	1	true	GAMG	2.77304270e-05	6.84615610e-07	1	true
9175            	DILUPBiCGStab	1.09587860e-05	7.43279470e-09	1	1.37193470e-05	3.29583230e-09	2	false	DILUPBiCGStab	2.21592740e-05	3.66734200e-09	1	true	GAMG	2.83731340e-05	6.76291260e-07	1	true
9176            	DILUPBiCGStab	1.15634630e-05	7.32635500e-09	1	1.42691440e-05	3.28959150e-09	2	false	DILUPBiCGStab	2.24449520e-05	3.56523060e-09	1	true	GAMG	2.77303810e-05	6.84560320e-07	1	true
9177            	DILUPBiCGStab	1.09576020e-05	7.43227590e-09	1	1.37184850e-05	3.29562650e-09	2	false	DILUPBiCGStab	2.21532420e-05	3.66587190e-09	1	true	GAMG	2.83731060e-05	6.76237090e-07	1	true
9178            	DILUPBiCGStab	1.15622420e-05	7.32586970e-09	1	1.42682470e-05	3.28938660e-09	2	false	DILUPBiCGStab	2.24388750e-05	3.56377760e-09	1	true	GAMG	2.77303350e-05	6.84505000e-07	1	true
9179            	DILUPBiCGStab	1.09564190e-05	7.43175710e-09	1	1.37176230e-05	3.29542080e-09	2	false	DILUPBiCGStab	2.21472120e-05	3.66440260e-09	1	true	GAMG	2.83730790e-05	6.76183090e-07	1	true
9180            	DILUPBiCGStab	1.15610200e-05	7.32538440e-09	1	1.42673510e-05	3.28918180e-09	2	false	DILUPBiCGStab	2.24328000e-05	3.56232540e-09	1	true	GAMG	2.77302890e-05	6.84449700e-07	1	true
9181            	DILUPBiCGStab	1.09552360e-05	7.43124070e-09	1	1.37167610e-05	3.29521520e-09	2	false	DILUPBiCGStab	2.21411840e-05	3.66293430e-09	1	true	GAMG	2.83730510e-05	6.76129030e-07	1	true
9182            	DILUPBiCGStab	1.15597990e-05	7.32489910e-09	1	1.42664560e-05	3.28897710e-09	2	false	DILUPBiCGStab	2.24267280e-05	3.56087410e-09	1	true	GAMG	2.77302430e-05	6.84394370e-07	1	true
9183            	DILUPBiCGStab	1.09540520e-05	7.43072550e-09	1	1.37158990e-05	3.29500960e-09	2	false	DILUPBiCGStab	2.21351580e-05	3.66146680e-09	1	true	GAMG	2.83730240e-05	6.76075020e-07	1	true
9184            	DILUPBiCGStab	1.15585790e-05	7.32441380e-09	1	1.42655600e-05	3.28877240e-09	2	false	DILUPBiCGStab	2.24206570e-05	3.55942360e-09	1	true	GAMG	2.77301980e-05	6.84339150e-07	1	true
9185            	DILUPBiCGStab	1.09528700e-05	7.43021030e-09	1	1.37150380e-05	3.29480420e-09	2	false	DILUPBiCGStab	2.21291350e-05	3.66000020e-09	1	true	GAMG	2.83729960e-05	6.76020990e-07	1	true
9186            	DILUPBiCGStab	1.15573580e-05	7.32392840e-09	1	1.42646650e-05	3.28856780e-09	2	false	DILUPBiCGStab	2.24145890e-05	3.55797400e-09	1	true	GAMG	2.77301520e-05	6.84283990e-07	1	true
9187            	DILUPBiCGStab	1.09516870e-05	7.42969590e-09	1	1.37141770e-05	3.29459870e-09	2	false	DILUPBiCGStab	2.21231160e-05	3.65853440e-09	1	true	GAMG	2.83729690e-05	6.75967030e-07	1	true
9188            	DILUPBiCGStab	1.15561380e-05	7.32344300e-09	1	1.42637700e-05	3.28836330e-09	2	false	DILUPBiCGStab	2.24085260e-05	3.55652530e-09	1	true	GAMG	2.77301060e-05	6.84228740e-07	1	true
9189            	DILUPBiCGStab	1.09505040e-05	7.42918160e-09	1	1.37133160e-05	3.29439340e-09	2	false	DILUPBiCGStab	2.21170990e-05	3.65706960e-09	1	true	GAMG	2.83729410e-05	6.75913120e-07	1	true
9190            	DILUPBiCGStab	1.15549170e-05	7.32295760e-09	1	1.42628750e-05	3.28815880e-09	2	false	DILUPBiCGStab	2.24024650e-05	3.55507750e-09	1	true	GAMG	2.77300600e-05	6.84173570e-07	1	true
9191            	DILUPBiCGStab	1.09493220e-05	7.42866740e-09	1	1.37124560e-05	3.29418810e-09	2	false	DILUPBiCGStab	2.21110850e-05	3.65560560e-09	1	true	GAMG	2.83729130e-05	6.75859170e-07	1	true
9192            	DILUPBiCGStab	1.15536970e-05	7.32247220e-09	1	1.42619810e-05	3.28795440e-09	2	false	DILUPBiCGStab	2.23964060e-05	3.55363060e-09	1	true	GAMG	2.77300140e-05	6.84118460e-07	1	true
9193            	DILUPBiCGStab	1.09481410e-05	7.42815310e-09	1	1.37115950e-05	3.29398290e-09	2	false	DILUPBiCGStab	2.21050730e-05	3.65414250e-09	1	true	GAMG	2.83728860e-05	6.75805390e-07	1	true
9194            	DILUPBiCGStab	1.15524800e-05	7.32198680e-09	1	1.42610870e-05	3.28775000e-09	2	false	DILUPBiCGStab	2.23903490e-05	3.55218450e-09	1	true	GAMG	2.77299680e-05	6.84063310e-07	1	true
9195            	DILUPBiCGStab	1.09469610e-05	7.42764030e-09	1	1.37107350e-05	3.29377770e-09	2	false	DILUPBiCGStab	2.20990640e-05	3.65268030e-09	1	true	GAMG	2.83728580e-05	6.75751660e-07	1	true
9196            	DILUPBiCGStab	1.15512630e-05	7.32150130e-09	1	1.42601930e-05	3.28754580e-09	2	false	DILUPBiCGStab	2.23842950e-05	3.55073920e-09	1	true	GAMG	2.77299230e-05	6.84008180e-07	1	true
9197            	DILUPBiCGStab	1.09457820e-05	7.42712900e-09	1	1.37098760e-05	3.29357260e-09	2	false	DILUPBiCGStab	2.20930560e-05	3.65121890e-09	1	true	GAMG	2.83728300e-05	6.75697840e-07	1	true
9198            	DILUPBiCGStab	1.15500460e-05	7.32101580e-09	1	1.42592990e-05	3.28734150e-09	2	false	DILUPBiCGStab	2.23782440e-05	3.54929480e-09	1	true	GAMG	2.77298770e-05	6.83953110e-07	1	true
9199            	DILUPBiCGStab	1.09446030e-05	7.42661760e-09	1	1.37090160e-05	3.29336750e-09	2	false	DILUPBiCGStab	2.20870520e-05	3.64975840e-09	1	true	GAMG	2.83728020e-05	6.75644070e-07	1	true
9200            	DILUPBiCGStab	1.15488300e-05	7.32053030e-09	1	1.42584060e-05	3.28713740e-09	2	false	DILUPBiCGStab	2.23721940e-05	3.54785130e-09	1	true	GAMG	2.77298310e-05	6.83898030e-07	1	true
9201            	DILUPBiCGStab	1.09434240e-05	7.42610620e-09	1	1.37081570e-05	3.29316260e-09	2	false	DILUPBiCGStab	2.20810490e-05	3.64829880e-09	1	true	GAMG	2.83727750e-05	6.75590400e-07	1	true
9202            	DILUPBiCGStab	1.15476130e-05	7.32004480e-09	1	1.42575130e-05	3.28693330e-09	2	false	DILUPBiCGStab	2.23661470e-05	3.54640860e-09	1	true	GAMG	2.77297850e-05	6.83842940e-07	1	true
9203            	DILUPBiCGStab	1.09422450e-05	7.42559470e-09	1	1.37072980e-05	3.29295770e-09	2	false	DILUPBiCGStab	2.20750490e-05	3.64684000e-09	1	true	GAMG	2.83727470e-05	6.75536640e-07	1	true
9204            	DILUPBiCGStab	1.15463970e-05	7.31955930e-09	1	1.42566200e-05	3.28672930e-09	2	false	DILUPBiCGStab	2.23601030e-05	3.54496680e-09	1	true	GAMG	2.77297390e-05	6.83787860e-07	1	true
